PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS
203500,Steven Adams,1610612745,HOU,32.0,32,21,11,0.656,730.365,70,139,0.504,0,0,0.0,47,81,0.58,145,131,276,48,35,22,20,55,187,194
1629004,Svi Mykhailiuk,1610612762,UTA,28.0,45,14,31,0.311,1071.1916666666666,151,316,0.478,81,204,0.397,23,25,0.92,30,83,113,85,38,23,3,61,406,-93
204456,T.J. McConnell,1610612754,IND,33.0,40,13,27,0.325,679.9916666666667,178,330,0.539,12,38,0.316,15,16,0.938,17,71,88,192,49,45,8,49,383,-66
1643007,Taelon Peter,1610612754,IND,23.0,24,4,20,0.167,195.51833333333335,19,58,0.328,16,53,0.302,4,6,0.667,6,22,28,23,10,9,2,12,58,-7
1631106,Tari Eason,1610612745,HOU,24.0,31,19,12,0.613,787.6366666666667,143,317,0.451,69,150,0.46,23,35,0.657,60,130,190,45,48,40,17,69,378,83
1627752,Taurean Prince,1610612749,MIL,31.0,8,5,3,0.625,168.93333333333334,17,38,0.447,12,28,0.429,3,3,1.0,0,13,13,8,5,6,2,20,49,13
1641707,Taylor Hendricks,1610612763,MEM,22.0,37,8,29,0.216,579.0916666666667,71,161,0.441,29,86,0.337,28,42,0.667,32,85,117,29,24,18,8,52,199,-222
1629611,Terance Mann,1610612751,BKN,29.0,46,13,33,0.283,1162.6433333333334,128,284,0.451,39,114,0.342,52,64,0.813,54,96,150,157,54,34,11,115,347,-135
1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,22,14,8,0.636,281.99,32,81,0.395,15,37,0.405,21,27,0.778,6,22,28,14,15,7,1,29,100,-82
203648,Thanasis Antetokounmpo,1610612749,MIL,33.0,19,6,13,0.316,56.82,8,15,0.533,0,1,0.0,6,11,0.545,7,6,13,2,3,6,3,9,22,18
1628418,Thomas Bryant,1610612739,CLE,28.0,39,23,16,0.59,408.365,73,143,0.51,26,75,0.347,32,38,0.842,32,80,112,25,15,9,16,46,204,16
1642275,Tidjane Salaün,1610612766,CHA,20.0,32,16,16,0.5,512.2066666666667,73,142,0.514,31,71,0.437,24,34,0.706,24,115,139,26,24,13,7,48,201,33
203501,Tim Hardaway Jr.,1610612743,DEN,33.0,54,34,20,0.63,1487.0066666666667,246,543,0.453,155,379,0.409,116,135,0.859,10,132,142,71,25,28,8,67,763,149
202699,Tobias Harris,1610612765,DET,33.0,37,27,10,0.73,1033.35,179,393,0.455,52,147,0.354,87,99,0.879,35,146,181,86,40,31,9,66,497,160
1642449,Tolu Smith,1610612765,DET,25.0,6,4,2,0.667,69.90166666666667,8,18,0.444,0,0,0.0,13,18,0.722,12,19,31,6,5,2,5,9,29,0
1628396,Tony Bradley,1610612754,IND,28.0,38,9,29,0.237,416.27,59,106,0.557,1,2,0.5,32,43,0.744,56,51,107,20,17,6,7,60,151,-106
1641787,Tosan Evbuomwan,1610612766,CHA,24.0,5,4,1,0.8,7.713333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,-8
1641739,Toumani Camara,1610612757,POR,25.0,56,27,29,0.482,1873.2466666666667,261,592,0.441,146,395,0.37,66,94,0.702,97,203,300,144,111,56,25,178,734,-26
1629027,Trae Young,1610612764,WAS,27.0,10,2,8,0.2,280.10333333333335,56,135,0.415,18,59,0.305,63,73,0.863,0,15,15,89,26,10,1,20,193,-37
1631218,Trayce Jackson-Davis,1610612761,TOR,25.0,38,21,17,0.553,436.24333333333334,62,107,0.579,1,1,1.0,35,62,0.565,56,69,125,34,20,15,20,40,160,-67
1642848,Tre Johnson,1610612764,WAS,19.0,40,10,30,0.25,998.5766666666667,186,423,0.44,85,220,0.386,58,65,0.892,21,88,109,86,56,26,13,73,515,-122
1630200,Tre Jones,1610612741,CHI,26.0,38,20,18,0.526,1020.34,166,302,0.55,21,64,0.328,117,138,0.848,24,89,113,222,52,50,7,53,470,-26
1630544,Tre Mann,1610612766,CHA,25.0,34,16,18,0.471,543.925,91,249,0.365,43,130,0.331,18,21,0.857,20,58,78,73,45,17,4,57,243,-112
1630570,Trendon Watford,1610612755,PHI,25.0,32,15,17,0.469,529.8716666666667,79,155,0.51,10,29,0.345,31,43,0.721,26,83,109,85,36,9,10,65,199,-76
1642280,Trentyn Flowers,1610612741,CHI,20.0,2,0,2,0.0,5.55,2,3,0.667,0,1,0.0,0,0,0.0,1,0,1,1,1,0,0,1,4,-2
1641725,Trey Alexander,1610612740,NOP,22.0,5,1,4,0.2,41.626666666666665,6,9,0.667,2,3,0.667,0,0,0.0,0,4,4,5,1,1,1,4,14,0
1641998,Trey Jemison III,1610612752,NYK,26.0,10,8,2,0.8,56.83833333333333,4,7,0.571,0,0,0.0,1,1,1.0,7,8,15,2,5,1,2,7,9,-15
1630530,Trey Murphy III,1610612740,NOP,25.0,52,15,37,0.288,1852.9433333333334,404,848,0.476,168,445,0.378,173,194,0.892,55,242,297,199,95,78,16,110,1149,-190
1642400,Tristan Enaruna,1610612739,CLE,24.0,3,3,0,1.0,14.616666666666667,3,6,0.5,0,1,0.0,0,0,0.0,5,1,6,2,0,0,0,0,6,13
1641774,Tristan Vukcevic,1610612764,WAS,22.0,33,6,27,0.182,393.86333333333334,86,184,0.467,20,73,0.274,57,74,0.77,20,61,81,36,38,10,23,44,249,-139
1641783,Tristan da Silva,1610612753,ORL,24.0,48,26,22,0.542,1071.7316666666666,155,363,0.427,69,189,0.365,32,38,0.842,32,124,156,57,40,41,13,62,411,-9
1629660,Ty Jerome,1610612763,MEM,28.0,6,2,4,0.333,121.415,38,71,0.535,14,35,0.4,28,33,0.848,3,10,13,36,10,7,2,13,118,16
1631102,TyTy Washington Jr.,1610612746,LAC,24.0,5,2,3,0.4,39.666666666666664,7,12,0.583,3,6,0.5,0,0,0.0,1,1,2,9,1,4,2,2,17,-10
1629639,Tyler Herro,1610612748,MIA,26.0,11,4,7,0.364,348.6433333333333,90,181,0.497,24,67,0.358,37,41,0.902,6,46,52,30,17,11,5,22,241,-37
1642278,Tyler Kolek,1610612752,NYK,24.0,48,29,19,0.604,636.4083333333333,93,220,0.423,36,99,0.364,12,18,0.667,14,75,89,141,51,19,3,61,234,76
1631213,Tyrese Martin,1610612751,BKN,26.0,37,8,29,0.216,695.9933333333333,100,255,0.392,51,152,0.336,19,26,0.731,32,74,106,69,33,22,4,30,270,-180
1630178,Tyrese Maxey,1610612755,PHI,25.0,52,29,23,0.558,2007.6516666666666,524,1117,0.469,174,459,0.379,281,316,0.889,14,200,214,351,126,102,40,118,1503,96
1642878,Tyrese Proctor,1610612739,CLE,21.0,39,26,13,0.667,404.12833333333333,66,169,0.391,36,103,0.35,23,27,0.852,6,35,41,53,26,15,0,44,191,-40
1630623,Tyson Etienne,1610612751,BKN,26.0,8,1,7,0.125,34.4,4,15,0.267,4,13,0.308,0,0,0.0,0,0,0,1,1,0,0,5,12,19
1626145,Tyus Jones,1610612742,DAL,29.0,51,25,26,0.49,804.9333333333333,58,169,0.343,31,110,0.282,6,6,1.0,9,46,55,129,16,35,3,28,153,-109
1642845,VJ Edgecombe,1610612755,PHI,20.0,50,29,21,0.58,1767.935,276,653,0.423,100,284,0.352,92,117,0.786,81,189,270,206,91,74,25,151,744,36
1641705,Victor Wembanyama,1610612759,SAS,22.0,40,28,12,0.7,1161.3216666666667,334,654,0.511,73,201,0.363,235,290,0.81,78,365,443,110,105,38,106,108,976,305
1631246,Vince Williams Jr.,1610612762,UTA,25.0,38,16,22,0.421,788.7616666666667,101,281,0.359,53,169,0.314,37,46,0.804,38,111,149,161,67,28,16,76,292,20
1642884,Vladislav Goldin,1610612748,MIA,24.0,2,1,1,0.5,8.261666666666667,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,3,4,-2
1630249,Vít Krejčí,1610612757,POR,25.0,52,26,26,0.5,1158.68,165,356,0.463,112,273,0.41,31,41,0.756,23,85,108,80,32,42,16,119,473,-37
1631117,Walker Kessler,1610612762,UTA,24.0,5,2,3,0.4,153.98,26,37,0.703,6,8,0.75,14,20,0.7,23,31,54,15,16,7,9,22,72,14
1642383,Walter Clayton Jr.,1610612763,MEM,22.0,47,13,34,0.277,861.025,110,275,0.4,45,151,0.298,60,64,0.938,15,80,95,154,62,28,12,81,325,-128
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,51,27,24,0.529,1505.695,210,427,0.492,57,172,0.331,115,145,0.793,108,267,375,106,61,41,35,182,592,18
1631111,Wendell Moore Jr.,1610612765,DET,24.0,5,4,1,0.8,54.471666666666664,4,7,0.571,0,1,0.0,2,2,1.0,1,5,6,3,1,2,2,1,10,43
1642954,Will Richard,1610612744,GSW,23.0,49,28,21,0.571,937.3083333333333,116,247,0.47,54,154,0.351,37,45,0.822,48,73,121,67,41,57,5,90,323,26
1642860,Will Riley,1610612764,WAS,20.0,45,13,32,0.289,746.5966666666667,113,274,0.412,36,110,0.327,51,66,0.773,36,65,101,64,40,27,5,39,313,-223
1630214,Xavier Tillman,1610612766,CHA,27.0,15,10,5,0.667,112.62333333333333,14,31,0.452,3,15,0.2,0,0,0.0,10,15,25,5,5,6,2,9,31,-34
1642905,Yang Hansen,1610612757,POR,20.0,34,18,16,0.529,255.26166666666666,25,84,0.298,5,37,0.135,19,20,0.95,16,38,54,21,29,3,8,40,74,-73
1642949,Yanic Konan Niederhäuser,1610612746,LAC,22.0,34,18,16,0.529,306.27666666666664,48,71,0.676,0,3,0.0,29,43,0.674,29,50,79,10,19,2,19,46,125,4
1642530,Yuki Kawamura,1610612741,CHI,24.0,4,1,3,0.25,76.14666666666666,5,17,0.294,4,13,0.308,6,6,1.0,3,13,16,22,4,5,0,4,20,-17
1642274,Yves Missi,1610612740,NOP,21.0,47,12,35,0.255,906.6033333333334,113,210,0.538,0,1,0.0,37,65,0.569,137,128,265,57,36,15,64,81,263,12
1642258,Zaccharie Risacher,1610612737,ATL,20.0,42,19,23,0.452,1017.89,172,383,0.449,64,182,0.352,35,58,0.603,36,109,145,56,40,38,22,92,443,-45
1628380,Zach Collins,1610612741,CHI,28.0,10,6,4,0.6,183.73666666666668,37,64,0.578,9,21,0.429,14,20,0.7,16,40,56,15,10,2,4,18,97,18
1641744,Zach Edey,1610612763,MEM,23.0,11,7,4,0.636,283.8516666666667,62,98,0.633,1,5,0.2,25,32,0.781,43,79,122,12,26,7,21,37,150,113
203897,Zach LaVine,1610612758,SAC,30.0,39,9,30,0.231,1224.2633333333333,262,547,0.479,99,254,0.39,125,142,0.88,8,100,108,89,74,28,10,81,748,-310
1630192,Zeke Nnaji,1610612743,DEN,25.0,39,27,12,0.692,500.4433333333333,60,123,0.488,11,40,0.275,33,40,0.825,29,79,108,21,21,13,20,52,164,-98
1630533,Ziaire Williams,1610612751,BKN,24.0,38,11,27,0.289,872.8116666666666,120,288,0.417,63,195,0.323,67,78,0.859,21,78,99,31,40,46,19,78,370,-169
1629627,Zion Williamson,1610612740,NOP,25.0,40,12,28,0.3,1187.2533333333333,320,548,0.584,0,3,0.0,224,315,0.711,90,154,244,140,92,39,24,94,864,-131
